ID,price_usd,surface_total,expenses
5442,169000.0,55,3800.0
4580,470000.0,165,0.0
2368,260000.0,67,2100.0
3459,900000.0,200,0.0
22,140000.0,66,0.0
1672,320000.0,105,0.0
8727,94000.0,33,1400.0
6632,298000.0,454,0.0
7064,220000.0,123,0.0
7317,169000.0,67,0.0
874,580000.0,114,0.0
359,375000.0,75,0.0
5092,455000.0,92,0.0
6493,84700.0,38,0.0
10134,275000.0,218,0.0
920,325000.0,105,0.0
2713,760000.0,155,0.0
3072,329309.0,111,0.0
1904,130000.0,37,0.0
1076,790000.0,23120,0.0
652,179000.0,46,0.0
7198,334400.0,152,0.0
7227,85000.0,25,5589.0
10534,520000.0,124,0.0
2170,235000.0,79,5500.0
7218,250000.0,152,0.0
4493,890000.0,200,0.0
1850,345000.0,132,0.0
9827,90200.0,33,0.0
9604,86500.0,40,0.0
5454,145000.0,69,4500.0
4838,185000.0,98,2000.0
8383,270000.0,116,0.0
7489,87000.0,45,1700.0
9330,78000.0,30,0.0
4102,209000.0,88,0.0
6368,76000.0,35,0.0
4867,185000.0,64,0.0
1047,110000.0,38,2500.0
1086,216000.0,58,0.0
10319,300000.0,79,0.0
5951,89000.0,46,1600.0
10470,370000.0,190,0.0
5672,135000.0,36,2300.0
10469,180000.0,90,0.0
7310,59000.0,23,1400.0
3347,155000.0,83,0.0
10407,126000.0,45,0.0
7598,239900.0,79,0.0
2830,335000.0,63,0.0
9715,280000.0,196,0.0
4989,280000.0,84,0.0
4060,124000.0,37,0.0
8566,480000.0,262,0.0
7378,93555.0,38,0.0
8071,110000.0,36,0.0
5893,128000.0,65,600.0
487,295000.0,95,0.0
9838,72000.0,36,0.0
4163,249000.0,70,0.0
3293,150000.0,109,0.0
933,260000.0,98,0.0
3778,137000.0,37,0.0
9264,130000.0,76,0.0
5799,89743.0,55,0.0
3781,175000.0,55,0.0
8569,212000.0,80,0.0
6448,95000.0,40,0.0
3203,239000.0,107,2500.0
7403,86000.0,40,0.0
4537,199000.0,68,4100.0
9197,130000.0,58,0.0
4482,420000.0,130,0.0
93,67000.0,37,0.0
1642,363000.0,154,0.0
9317,115000.0,50,0.0
8563,235000.0,64,0.0
34,210000.0,70,0.0
10135,78000.0,36,500.0
9865,93000.0,40,0.0
3367,69000.0,33,900.0
6536,89000.0,38,0.0
10472,134900.0,45,0.0
3051,130000.0,30,900.0
9972,185000.0,47,0.0
5640,80000.0,35,0.0
5686,185000.0,87,0.0
362,135000.0,43,3500.0
8260,126000.0,55,1800.0
1053,1505000.0,382,0.0
8590,199000.0,52,0.0
5919,73400.0,37,0.0
9612,99000.0,50,0.0
2658,482000.0,143,6000.0
6355,180000.0,82,2750.0
4185,175000.0,49,2300.0
2743,399000.0,148,7500.0
5987,127000.0,60,1200.0
6150,199999.0,160,0.0
6362,120000.0,57,0.0
1462,164999.0,53,0.0
14,85000.0,39,0.0
4966,105000.0,40,1850.0
3223,179000.0,53,0.0
785,279000.0,94,0.0
9983,157259.0,46,0.0
265,188000.0,105,0.0
9520,95000.0,45,0.0
7204,360000.0,433,0.0
7454,118900.0,40,3800.0
6169,215000.0,76,0.0
6397,115000.0,62,400.0
3054,263000.0,113,0.0
5024,860000.0,163,0.0
5382,79000.0,40,2100.0
6017,279000.0,160,0.0
9242,189000.0,72,2400.0
10425,110000.0,42,0.0
4095,510000.0,178,6500.0
2336,99000.0,36,0.0
965,990000.0,270,0.0
6648,94500.0,54,0.0
4976,180000.0,108,0.0
8211,335000.0,147,0.0
1050,230000.0,66,5300.0
6481,430000.0,238,11500.0
3175,190000.0,55,0.0
5772,105000.0,39,1900.0
7130,84476.0,37,0.0
1909,336000.0,84,6500.0
3653,565000.0,184,5000.0
3581,900000.0,224,0.0
3721,352000.0,95,0.0
6262,125000.0,77,2100.0
8428,280000.0,102,6650.0
8833,165000.0,75,0.0
103,69700.0,34,1500.0
3718,980000.0,384,0.0
8176,149000.0,48,4550.0
9183,398000.0,140,0.0
3211,250000.0,104,0.0
5509,75000.0,29,0.0
7660,350000.0,350,0.0
6293,98000.0,71,0.0
1968,260000.0,47,0.0
5102,650000.0,130,3000.0
3081,78000.0,28,0.0
10371,168000.0,55,0.0
1507,195000.0,55,0.0
7842,178000.0,70,0.0
3839,135000.0,64,3500.0
9395,149000.0,88,0.0
6511,95000.0,37,0.0
6677,330000.0,135,0.0
9825,77000.0,37,0.0
6224,92000.0,52,0.0
4646,428000.0,200,0.0
10179,370000.0,130,0.0
8064,124500.0,50,0.0
7265,68000.0,24,0.0
10372,198000.0,67,3100.0
3611,260000.0,105,0.0
3023,92999.0,37,0.0
2156,149000.0,42,0.0
2143,220000.0,70,0.0
4082,220000.0,92,3641.0
7566,84000.0,38,0.0
6623,128000.0,48,0.0
5199,395000.0,70,0.0
5627,59500.0,28,0.0
8614,107000.0,37,0.0
1763,530000.0,184,17000.0
6256,95000.0,40,0.0
8855,130000.0,53,2500.0
8578,205000.0,100,2000.0
3576,300000.0,112,0.0
1606,108097.0,28,0.0
9652,198000.0,112,0.0
4861,125000.0,30,0.0
5725,84000.0,30,0.0
4150,74900.0,19,0.0
6527,1111111.0,51,0.0
2927,200000.0,70,0.0
10394,142000.0,115,0.0
9120,732275.0,292,0.0
5272,67000.0,38,0.0
5355,108000.0,72,0.0
5383,123000.0,65,1700.0
708,239000.0,85,2550.0
10309,489000.0,140,0.0
483,114500.0,41,0.0
3945,130000.0,53,0.0
6266,170000.0,73,0.0
9078,130000.0,77,2000.0
3143,250000.0,139,0.0
4890,99000.0,44,0.0
5504,185000.0,80,0.0
6772,400000.0,117,7465.0
2666,155000.0,53,2500.0
2680,85000.0,25,2200.0
1430,388959.0,84,0.0
1695,79500.0,22,1800.0
1351,525000.0,164,0.0
6126,75000.0,48,0.0
8463,539000.0,163,0.0
5437,155000.0,87,0.0
4043,275000.0,90,0.0
995,180000.0,64,3600.0
8272,310000.0,110,0.0
9901,180000.0,179,0.0
959,250000.0,81,0.0
9073,93500.0,40,1000.0
7090,199000.0,82,4395.0
3719,320000.0,105,0.0
2291,687963.0,298,0.0
9692,240000.0,74,5000.0
6647,110000.0,44,0.0
4990,85000.0,48,0.0
7348,107000.0,46,1800.0
9331,86000.0,40,0.0
3414,183000.0,79,4800.0
4254,310000.0,85,0.0
6573,360000.0,187,1500.0
5831,100000.0,32,0.0
6960,69000.0,20,1117.0
789,185000.0,55,0.0
7528,97999.0,33,0.0
3415,69000.0,33,1800.0
5964,460000.0,430,0.0
2048,380000.0,328,0.0
3687,175000.0,41,0.0
5830,215000.0,72,0.0
8341,210000.0,55,4000.0
8873,85000.0,33,0.0
6817,185000.0,60,0.0
1132,340000.0,102,6000.0
242,389000.0,222,0.0
1980,890000.0,300,13000.0
1245,125000.0,55,0.0
8553,339000.0,83,0.0
5802,60000.0,65,0.0
1225,130000.0,90,0.0
6394,230000.0,84,0.0
2582,148000.0,46,0.0
7468,390000.0,194,0.0
8208,84300.0,35,0.0
7438,150000.0,143,0.0
6951,234984.0,59,0.0
7726,220000.0,81,0.0
5373,174000.0,70,0.0
7105,181000.0,122,5500.0
853,500000.0,135,6500.0
9768,360000.0,135,4000.0
6888,70000.0,36,2200.0
8534,87000.0,36,0.0
9832,69000.0,34,0.0
4828,230000.0,74,4470.0
8607,102700.0,40,0.0
3152,120000.0,57,0.0
1468,2100000.0,335,0.0
6506,285000.0,144,6500.0
847,185000.0,45,0.0
2440,165000.0,83,0.0
3222,133000.0,64,0.0
8848,110000.0,40,0.0
7286,96000.0,45,2000.0
947,240000.0,52,0.0
6365,86000.0,50,0.0
903,349000.0,100,0.0
8966,357000.0,161,0.0
725,121800.0,40,0.0
1494,2400000.0,548,0.0
6195,130000.0,47,500.0
774,379750.0,109,0.0
4394,158000.0,53,1200.0
108,295000.0,167,5000.0
6338,260000.0,123,0.0
7696,105000.0,49,0.0
3428,72000.0,23,920.0
4982,155000.0,75,0.0
2464,115000.0,40,0.0
4773,185000.0,48,0.0
1924,1250000.0,238,0.0
9014,220000.0,100,3500.0
1599,690000.0,318,13000.0
7912,320000.0,118,0.0
4868,385000.0,145,5600.0
1088,148000.0,47,0.0
5112,1650000.0,191,25000.0
6407,92000.0,44,0.0
6011,200000.0,190,0.0
1119,210000.0,67,3000.0
2572,125000.0,46,0.0
4092,450000.0,126,0.0
7692,85000.0,36,1000.0
8006,225000.0,112,3000.0
3799,1250000.0,242,0.0
6302,210000.0,86,0.0
7606,150000.0,60,0.0
1899,125000.0,37,0.0
2632,85000.0,25,0.0
10107,105000.0,47,0.0
4210,280000.0,60,0.0
1309,440000.0,80,0.0
6589,650000.0,461,0.0
5966,450000.0,420,0.0
953,85000.0,33,0.0
9021,185000.0,86,0.0
4084,203000.0,100,0.0
8147,515000.0,137,12000.0
6168,105000.0,50,0.0
3355,99000.0,42,0.0
1615,385000.0,155,15000.0
7115,128500.0,52,0.0
3116,120000.0,41,0.0
9886,295000.0,240,0.0
655,1240000.0,270,0.0
10389,89900.0,60,0.0
8752,110000.0,39,2100.0
8214,230000.0,90,0.0
581,1180000.0,194,15000.0
4188,210000.0,67,0.0
37,205000.0,139,0.0
252,160000.0,56,0.0
4970,410000.0,379,0.0
7930,215000.0,105,0.0
10533,166000.0,104,0.0
9782,165900.0,66,2300.0
9895,85000.0,35,0.0
5954,495000.0,244,0.0
8142,295000.0,103,0.0
2935,150000.0,53,2500.0
9697,120000.0,61,3800.0
3325,479000.0,324,0.0
5853,85000.0,48,0.0
6631,338000.0,223,0.0
6130,160000.0,76,6700.0
1551,399000.0,87,0.0
499,1400000.0,260,0.0
2431,114000.0,40,0.0
6591,85000.0,45,0.0
8722,267000.0,89,0.0
10478,120000.0,73,2000.0
5873,280000.0,177,0.0
2892,145000.0,43,0.0
798,129000.0,38,0.0
6558,169000.0,105,1500.0
7507,228000.0,81,0.0
1394,190000.0,50,0.0
422,820000.0,190,0.0
514,145000.0,45,0.0
1417,439000.0,67,0.0
6303,105000.0,43,0.0
7282,82500.0,46,0.0
5724,90000.0,46,0.0
188,194000.0,96,4800.0
6759,490000.0,208,0.0
8840,119000.0,60,2000.0
8414,348000.0,133,7500.0
5322,110000.0,80,0.0
731,121800.0,42,0.0
7269,120000.0,50,0.0
516,80000.0,26,0.0
4710,390000.0,86,0.0
1015,410000.0,133,0.0
9559,145000.0,54,3200.0
8679,197000.0,76,0.0
8089,180000.0,136,3500.0
8788,105000.0,36,1800.0
6019,83000.0,32,700.0
10235,150000.0,57,0.0
3169,276000.0,120,0.0
2704,125000.0,36,0.0
8560,309000.0,76,0.0
3859,1080000.0,257,0.0
7903,104000.0,34,0.0
10306,198000.0,72,5559.0
5090,2200000.0,341,0.0
3657,330000.0,120,0.0
3846,680000.0,216,0.0
8370,345000.0,108,7500.0
2722,198000.0,60,0.0
7088,162167.0,39,0.0
2741,780000.0,200,0.0
6545,145000.0,54,2500.0
2264,120000.0,35,2200.0
396,1650000.0,312,19950.0
5586,98000.0,43,6600.0
5735,443000.0,251,0.0
7025,510000.0,200,0.0
4462,253000.0,94,0.0
536,290000.0,84,4500.0
811,299000.0,115,0.0
2032,410000.0,159,0.0
7284,100000.0,65,0.0
8436,94369.0,37,0.0
6774,648000.0,182,0.0
5140,1400000.0,195,0.0
5757,140000.0,65,0.0
3832,490000.0,144,0.0
8275,225000.0,73,0.0
10403,174000.0,123,0.0
5618,164000.0,79,0.0
5108,1330000.0,184,0.0
5568,5162.0,44,0.0
743,510000.0,180,0.0
6444,160000.0,56,0.0
2296,900000.0,140,0.0
1033,1750000.0,225,0.0
6881,185000.0,37,0.0
2094,117247.0,40,0.0
675,460000.0,155,0.0
1376,110000.0,49,1950.0
5812,170000.0,90,0.0
4906,125000.0,74,0.0
5496,145000.0,66,1800.0
4625,400000.0,92,0.0
4983,215000.0,118,0.0
6961,350000.0,157,10000.0
3738,260000.0,105,0.0
3864,580000.0,215,0.0
9299,310000.0,250,0.0
2001,129999.0,50,0.0
198,420000.0,200,4000.0
4450,175000.0,77,0.0
8972,123000.0,49,0.0
7623,200000.0,94,0.0
7455,150000.0,90,4000.0
2792,430000.0,125,0.0
2506,150000.0,48,0.0
8450,275000.0,90,0.0
4933,279149.0,109,0.0
2363,330000.0,55,5500.0
3258,100000.0,34,1500.0
3189,250000.0,71,0.0
1631,920000.0,380,0.0
5476,155000.0,89,0.0
482,439000.0,186,0.0
8500,490000.0,155,2500.0
3286,200000.0,77,0.0
6136,95000.0,40,0.0
9815,180000.0,57,0.0
2416,155000.0,34,1200.0
10076,350000.0,90,0.0
3277,125000.0,50,0.0
3932,169000.0,50,0.0
9570,134500.0,72,0.0
10558,99000.0,115,0.0
6802,395000.0,188,0.0
3985,155000.0,48,0.0
1686,410000.0,179,0.0
4771,145000.0,43,0.0
2013,105000.0,37,1900.0
3128,282900.0,120,7000.0
1815,205000.0,55,0.0
3453,670000.0,246,0.0
4240,460000.0,283,0.0
4690,480000.0,124,0.0
7405,52000.0,25,0.0
1962,435000.0,106,0.0
1234,130000.0,71,0.0
6928,260000.0,93,0.0
9920,151200.0,47,1000.0
6486,315000.0,200,0.0
1044,185000.0,62,0.0
5680,125000.0,64,0.0
6137,135000.0,50,0.0
7421,690000.0,334,13900.0
10116,700000.0,1118,0.0
6411,78000.0,40,0.0
2150,194000.0,70,0.0
9734,71500.0,73,1600.0
7942,209000.0,76,0.0
1396,1750000.0,250,17000.0
6957,599000.0,147,4000.0
4860,359000.0,95,5900.0
3449,520000.0,180,0.0
5464,109000.0,50,0.0
2407,130000.0,54,1600.0
1834,165000.0,57,3070.0
10321,230000.0,88,0.0
2478,198000.0,51,0.0
7680,239141.0,89,0.0
10198,420000.0,120,0.0
2215,150000.0,34,0.0
7870,127000.0,48,980.0
722,198000.0,50,0.0
5245,145000.0,90,0.0
6988,525000.0,162,12100.0
7779,95000.0,44,0.0
2320,117700.0,25,0.0
10072,205000.0,87,0.0
6477,195000.0,108,2840.0
9454,398000.0,180,0.0
5226,230000.0,120,0.0
1375,187000.0,54,4500.0
6058,172000.0,86,0.0
4769,177000.0,72,0.0
696,194500.0,56,0.0
9674,78000.0,35,0.0
1350,443000.0,145,0.0
7601,165000.0,90,1500.0
6349,590000.0,300,7000.0
2781,145000.0,63,0.0
880,130000.0,31,0.0
4550,385000.0,140,9700.0
9824,155000.0,76,0.0
2410,440000.0,148,7444.0
5347,139000.0,63,0.0
6671,295000.0,200,0.0
5494,239900.0,82,0.0
1679,175000.0,61,0.0
4988,175000.0,57,0.0
3061,215000.0,101,3400.0
9101,105000.0,42,0.0
4767,244000.0,60,0.0
6296,170000.0,115,0.0
6216,78000.0,35,0.0
2790,225000.0,84,0.0
7581,198000.0,79,0.0
4459,195000.0,48,0.0
7238,82000.0,37,0.0
9615,135000.0,60,0.0
7404,54000.0,25,0.0
9861,132000.0,71,0.0
1458,156999.0,52,0.0
3977,565000.0,146,0.0
3456,557021.0,138,0.0
454,880000.0,200,14000.0
5089,840000.0,130,10000.0
8963,295000.0,115,6000.0
2257,129000.0,35,1700.0
9830,89000.0,32,700.0
2183,590000.0,74,5964.0
1085,106000.0,34,0.0
4545,460000.0,91,7500.0
4681,95000.0,36,0.0
9420,330000.0,160,0.0
8998,220000.0,98,2800.0
9755,90000.0,82,0.0
5989,120000.0,42,0.0
3304,50000.0,18,0.0
7457,275000.0,155,6500.0
4515,520000.0,181,12400.0
5484,120000.0,60,0.0
9173,130000.0,54,0.0
4602,225000.0,62,3300.0
7759,99000.0,43,0.0
5563,80000.0,52,0.0
1788,1800000.0,340,40000.0
5599,149500.0,90,0.0
4430,150000.0,41,0.0
10213,102000.0,35,0.0
1571,548000.0,220,0.0
5068,990000.0,170,0.0
6551,160000.0,55,1300.0
6516,98000.0,50,0.0
2771,1000000.0,4,4.0
2740,133000.0,47,1100.0
9250,86092.0,44,0.0
9890,147000.0,125,0.0
3698,930000.0,328,0.0
769,365000.0,131,5800.0
10067,180000.0,148,0.0
6691,155000.0,50,0.0
3975,225000.0,91,0.0
9310,115000.0,63,3500.0
8810,70000.0,26,0.0
9685,140000.0,62,0.0
8470,137000.0,44,1800.0
3879,153000.0,45,0.0
1319,500000.0,110,0.0
4207,530000.0,148,0.0
604,706372.0,156,0.0
7814,120000.0,47,0.0
9214,180000.0,165,0.0
5386,154000.0,62,0.0
4585,215000.0,78,0.0
1999,590000.0,220,0.0
4485,390000.0,78,0.0
9787,82000.0,35,0.0
9614,286000.0,163,0.0
9463,289000.0,277,0.0
7934,180000.0,82,2200.0
5486,95000.0,30,0.0
9437,105000.0,48,0.0
5544,110000.0,59,1600.0
9783,90800.0,42,0.0
3076,110000.0,35,1500.0
5212,750000.0,150,0.0
46,280000.0,93,6000.0
2492,220000.0,70,3647.0
1139,79000.0,25,1900.0
1648,130000.0,52,0.0
9424,160000.0,85,0.0
1324,110000.0,40,0.0
4675,295000.0,52,0.0
8037,330000.0,95,0.0
3709,295000.0,105,0.0
6539,94000.0,40,0.0
6613,170000.0,84,0.0
4113,465000.0,182,0.0
3705,210000.0,100,0.0
2456,340000.0,119,0.0
6835,110000.0,33,0.0
5007,198000.0,65,0.0
3045,105000.0,56,0.0
3000,235000.0,94,0.0
7561,142000.0,44,0.0
2239,395000.0,158,0.0
6667,320000.0,180,0.0
4885,117000.0,45,0.0
4961,650000.0,371,0.0
772,300000.0,84,5300.0
10160,129000.0,98,0.0
8278,99000.0,40,0.0
1249,150000.0,73,0.0
9760,65000.0,75,0.0
9461,106000.0,35,0.0
3774,470000.0,140,0.0
5469,120000.0,50,0.0
6119,430000.0,216,0.0
8194,225000.0,70,0.0
10224,305000.0,90,4500.0
7499,120000.0,54,0.0
2337,132000.0,33,1200.0
10500,90000.0,56,0.0
2391,177500.0,43,0.0
8957,175000.0,64,0.0
6976,1500000.0,500,11000.0
4212,305000.0,67,0.0
7573,265000.0,128,0.0
10448,167220.0,92,0.0
5384,120000.0,69,2000.0
9344,390000.0,124,0.0
5366,159000.0,71,2900.0
4079,290000.0,107,0.0
882,167000.0,64,0.0
2616,930000.0,183,0.0
3957,228000.0,77,0.0
3663,370000.0,145,0.0
4292,255000.0,73,0.0
8737,165000.0,44,1400.0
2030,242000.0,88,0.0
3237,220000.0,94,0.0
2139,340000.0,120,0.0
8468,102000.0,39,0.0
5308,260000.0,125,0.0
10120,250000.0,178,0.0
4829,420000.0,200,0.0
9543,129000.0,58,0.0
9853,82000.0,36,700.0
8380,127000.0,57,1900.0
3067,140000.0,60,0.0
1573,455000.0,75,0.0
8549,117500.0,39,1100.0
10361,157675.0,54,0.0
2851,1700000.0,346,0.0
4998,133000.0,70,0.0
3505,330000.0,82,4500.0
7953,360000.0,139,0.0
6917,700000.0,225,0.0
3443,240000.0,95,0.0
1841,170000.0,69,1700.0
4601,380000.0,94,7000.0
634,170000.0,49,0.0
10292,469000.0,156,0.0
3174,118000.0,33,0.0
5122,930000.0,180,0.0
10296,160000.0,76,0.0
9851,110000.0,45,0.0
8431,140000.0,37,1400.0
6840,85000.0,30,0.0
3338,315000.0,105,0.0
9314,67200.0,27,750.0
9729,89000.0,68,1500.0
3142,175000.0,60,3500.0
4287,325000.0,98,0.0
2673,165000.0,50,4000.0
4435,600000.0,163,2500.0
9699,248000.0,230,0.0
6317,158000.0,85,0.0
8144,295000.0,138,4900.0
8597,125000.0,49,0.0
5002,170000.0,88,0.0
330,275000.0,80,0.0
9962,220000.0,78,0.0
5865,65000.0,38,0.0
207,163000.0,52,0.0
1534,180000.0,53,5264.0
1224,305000.0,404,4700.0
6241,137000.0,77,0.0
8956,199000.0,100,0.0
2508,385001.0,57,0.0
8467,185000.0,57,3546.0
1239,78000.0,55,0.0
2760,470000.0,105,0.0
6398,470000.0,239,0.0
9881,110000.0,51,0.0
9144,188000.0,88,0.0
4447,240000.0,50,0.0
1953,1200000.0,310,0.0
7031,400000.0,227,0.0
810,335000.0,108,0.0
7429,89000.0,52,0.0
1100,225000.0,56,0.0
881,158400.0,51,0.0
9198,170000.0,62,0.0
10565,120000.0,125,0.0
10333,109000.0,34,2500.0
7508,195000.0,80,2600.0
6588,129500.0,81,0.0
5041,1600000.0,310,0.0
1787,395000.0,77,6300.0
1776,264000.0,74,0.0
3816,298000.0,164,12000.0
4709,390000.0,86,0.0
6020,60000.0,26,0.0
6478,77000.0,33,0.0
1658,850000.0,245,0.0
10545,530000.0,234,0.0
9634,122000.0,55,0.0
6012,285000.0,215,0.0
1590,150000.0,64,0.0
1263,219000.0,86,3700.0
8980,185000.0,59,1.0
8936,439000.0,250,0.0
7406,139000.0,73,0.0
7625,340000.0,129,0.0
692,1200000.0,353,0.0
1990,890000.0,300,0.0
3692,125391.0,37,0.0
4975,120000.0,68,0.0
6541,128000.0,70,0.0
5526,65500.0,30,2000.0
8742,96500.0,41,1800.0
6291,72000.0,36,0.0
5564,220000.0,160,0.0
5938,173800.0,55,0.0
5876,220000.0,112,0.0
4959,215000.0,96,0.0
7597,237000.0,80,0.0
7060,570000.0,150,0.0
7974,280000.0,108,7000.0
1250,120000.0,43,0.0
7555,95000.0,37,0.0
6975,130000.0,4497,0.0
3303,89000.0,36,0.0
8612,243000.0,119,0.0
3131,189000.0,89,0.0
5085,1050000.0,185,15000.0
3643,319000.0,124,0.0
733,134900.0,46,0.0
5406,75000.0,45,1800.0
9413,110000.0,60,0.0
338,110000.0,33,0.0
7755,110000.0,47,500.0
1502,551000.0,91,0.0
1026,440000.0,172,5760.0
3176,295000.0,120,2360.0
8510,98000.0,35,0.0
8537,145000.0,66,0.0
2620,250000.0,90,0.0
3118,76464.0,29,0.0
8029,390000.0,123,7000.0
1926,1200000.0,405,0.0
1082,110000.0,35,0.0
4621,128000.0,37,0.0
8839,110000.0,52,2000.0
7800,345000.0,132,5000.0
7,135947.0,51,0.0
7877,187000.0,71,3000.0
10404,92000.0,40,0.0
4734,189000.0,59,0.0
9848,80999.0,27,0.0
3429,72000.0,32,650.0
3314,229000.0,116,6149.0
323,210000.0,87,0.0
3279,119000.0,56,0.0
2340,350000.0,90,0.0
3497,2800000.0,460,0.0
5479,165000.0,86,0.0
1485,490000.0,166,0.0
6271,105000.0,40,0.0
773,1890000.0,225,0.0
267,580000.0,330,0.0
6333,205000.0,82,0.0
339,160000.0,45,0.0
6697,420000.0,133,0.0
6722,415000.0,163,0.0
3902,101207.0,24,0.0
4692,350000.0,90,7500.0
4333,395000.0,87,0.0
2322,660000.0,110,0.0
2997,50000.0,40,300.0
589,175000.0,72,3000.0
6554,75000.0,41,0.0
9085,204000.0,67,0.0
9555,445000.0,345,0.0
1779,225700.0,50,0.0
2967,375000.0,155,5200.0
654,198000.0,43,0.0
6805,580000.0,205,0.0
3638,419500.0,95,0.0
1192,130000.0,60,0.0
1337,175000.0,62,7149.0
7778,165000.0,71,0.0
3477,370000.0,145,0.0
5824,165000.0,130,0.0
8422,95000.0,32,700.0
1447,159999.0,45,0.0
9422,125000.0,60,0.0
3769,470000.0,131,0.0
8344,155000.0,62,2000.0
9722,300000.0,300,0.0
3630,310000.0,100,0.0
480,185000.0,72,3000.0
1939,148100.0,35,0.0
4895,173000.0,57,2433.0
5209,439800.0,90,5600.0
2243,150000.0,46,0.0
9001,114000.0,49,0.0
1825,700000.0,153,0.0
6083,120000.0,52,0.0
6221,188000.0,90,0.0
5555,150000.0,105,5000.0
2378,276000.0,98,0.0
8682,156000.0,70,0.0
5353,59500.0,28,0.0
6110,279900.0,136,0.0
6847,1200000.0,380,0.0
9919,133000.0,38,1000.0
3592,420000.0,220,7900.0
6740,520000.0,148,0.0
5220,160000.0,130,0.0
2429,1050000.0,350,16000.0
605,2550000.0,430,0.0
6090,156500.0,78,0.0
4330,350000.0,211,0.0
8632,242000.0,82,0.0
5585,112000.0,53,0.0
5246,215000.0,115,2500.0
2670,410000.0,105,5000.0
883,945000.0,280,0.0
4114,165000.0,53,0.0
1256,150000.0,91,6000.0
1244,105000.0,113,0.0
10155,160000.0,229,0.0
2945,195000.0,47,3800.0
3419,115000.0,39,2500.0
3743,690000.0,165,0.0
2167,375000.0,120,0.0
1418,229900.0,96,0.0
2019,570000.0,110,0.0
2076,110000.0,40,0.0
6999,420000.0,240,0.0
7373,95000.0,38,2300.0
2112,295000.0,83,0.0
8919,166000.0,57,0.0
7547,185000.0,58,0.0
2411,207704.0,67,0.0
4236,150000.0,49,0.0
1482,890000.0,218,0.0
4078,175000.0,38,0.0
10360,160650.0,54,0.0
1703,890000.0,230,0.0
6118,350000.0,220,0.0
10142,87000.0,50,500.0
5828,105000.0,61,1650.0
6811,715000.0,270,0.0
1667,590000.0,148,0.0
3802,465000.0,155,0.0
10518,144000.0,57,0.0
4225,80000.0,27,0.0
9620,125000.0,59,0.0
1170,60000.0,38,900.0
3084,295000.0,120,6900.0
3779,386000.0,125,0.0
9132,94000.0,49,0.0
2836,3500000.0,900,0.0
9350,380000.0,192,0.0
685,390000.0,150,0.0
2180,170000.0,52,3953.0
5223,110000.0,64,2828.0
1472,878000.0,193,0.0
3584,112000.0,25,0.0
4689,250000.0,84,0.0
8829,123000.0,60,0.0
2292,235000.0,64,0.0
9736,115000.0,48,0.0
10359,419500.0,247,0.0
3113,145000.0,68,550.0
7232,160000.0,43,0.0
10434,125000.0,56,0.0
3111,97398.0,51,0.0
2335,99000.0,35,0.0
4559,155000.0,62,2600.0
5378,79900.0,35,2114.0
5490,69000.0,33,0.0
7470,70000.0,23,1400.0
9821,150000.0,86,0.0
3219,98000.0,41,860.0
5455,180000.0,107,0.0
6698,140000.0,45,0.0
5859,165000.0,89,0.0
4156,155000.0,40,2000.0
6278,138000.0,65,0.0
9262,73357.0,34,0.0
1589,299000.0,86,0.0
4202,320000.0,100,0.0
8133,480000.0,175,0.0
1074,735000.0,350,0.0
6295,110000.0,71,0.0
183,109500.0,35,0.0
8988,185000.0,55,0.0
5508,244000.0,129,0.0
10380,245000.0,81,4050.0
8389,105000.0,39,1400.0
2318,279000.0,96,0.0
6006,75000.0,33,0.0
3469,520000.0,181,12400.0
6563,160000.0,73,0.0
7207,88000.0,66,0.0
6869,2200000.0,230,0.0
3732,535000.0,202,0.0
1906,350000.0,81,0.0
8842,125000.0,65,0.0
7718,346000.0,132,0.0
1238,155000.0,93,0.0
1126,580000.0,114,12000.0
8860,299000.0,180,0.0
10439,295000.0,192,0.0
2826,580000.0,76,0.0
1274,40000.0,20,1369.0
4020,147500.0,40,2800.0
5203,260000.0,70,0.0
2225,450000.0,85,5800.0
8108,130000.0,88,3280.0
1717,130000.0,57,0.0
520,500000.0,256,0.0
5562,99000.0,50,0.0
8664,375000.0,116,0.0
10059,95000.0,80,0.0
2101,1100000.0,320,39000.0
10298,445000.0,120,7000.0
1536,230000.0,111,0.0
2420,175000.0,50,5000.0
6423,115000.0,70,1400.0
10016,84109.0,56,0.0
1440,185000.0,49,0.0
9912,270000.0,90,0.0
7727,141500.0,51,0.0
365,185000.0,70,0.0
3567,2500000.0,508,0.0
9356,680000.0,180,0.0
3634,610000.0,188,13000.0
4629,750000.0,180,21000.0
6339,160000.0,102,0.0
1408,222000.0,67,0.0
4071,325000.0,113,6000.0
8621,199500.0,70,0.0
5722,320000.0,322,0.0
6530,170000.0,74,2000.0
1714,149900.0,45,0.0
4517,118000.0,40,1500.0
4137,260000.0,97,0.0
2305,375000.0,112,3800.0
8719,185000.0,63,0.0
2979,159000.0,59,2700.0
8598,340000.0,95,0.0
9342,255000.0,95,0.0
4761,550000.0,104,0.0
2056,630000.0,186,15000.0
4888,165000.0,66,0.0
447,530000.0,108,6000.0
9948,310000.0,81,0.0
5218,97500.0,36,1800.0
5473,65000.0,40,0.0
6891,400000.0,115,10000.0
7057,130000.0,59,0.0
3082,159999.0,53,0.0
7154,58924.0,25,0.0
6158,138000.0,67,2900.0
8212,110000.0,38,0.0
